date,feature_index,NO2,NO2_lag_1,NO2_lag_2,NO2_lag_3
2022-06-11 00:00:00+00:00,0.0,0.1760478307712664,-0.5366326759096222,-0.927301961235927,-1.1576269293266166
2022-06-12 00:00:00+00:00,0.0,-0.5692251085776485,0.1763234791605426,-0.5369443075557689,-0.9309503792574587
2022-06-13 00:00:00+00:00,0.0,1.6893266841243246,-0.568850361677079,0.17613667939270972,-0.539837544480751
2022-06-14 00:00:00+00:00,0.0,-0.0011502459204523097,1.689401112700535,-0.5691676343352301,0.1746229601397279
2022-06-15 00:00:00+00:00,0.0,-0.510912969383789,-0.0008510356055015699,1.6894792385128885,-0.572123210110296
2022-06-16 00:00:00+00:00,0.0,-0.4548056756006035,-0.5105459762146102,-0.0010688569548304582,1.6908932130875467
2022-06-17 00:00:00+00:00,0.0,-0.008125121768789424,-0.45444614298579744,-0.5108530403264159,-0.002925395850240088
2022-06-18 00:00:00+00:00,0.0,-0.17871382627957266,-0.007824984008635011,-0.45474338454749924,-0.5136958014079994
2022-06-19 00:00:00+00:00,0.0,0.549008999323494,-0.17839100543813632,-0.008044026430356972,-0.4574775965818727
2022-06-20 00:00:00+00:00,0.0,0.11293184298710113,0.5492350552821017,-0.17863991235668625,-0.00991405940250235
2022-06-21 00:00:00+00:00,0.0,0.494392794587845,0.11321588387273401,0.5491135488035702,-0.1808399780231726
2022-06-22 00:00:00+00:00,0.0,0.5094196454206305,0.49462611283157815,0.1130180345619529,0.548321385996514
2022-06-23 00:00:00+00:00,0.0,-0.48579901598678005,0.5096509655527076,0.4944950448438145,0.11138220675809052
2022-06-24 00:00:00+00:00,0.0,-0.9187161649847598,-0.4854353622054455,0.509522528274523,0.49359721775344434
2022-06-25 00:00:00+00:00,0.0,-0.0011502459204523097,-0.9182949464607466,-0.4857380296862801,0.5086537731680337
2022-06-26 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,-0.9186734035600093,-0.4885322035784073
2022-06-27 00:00:00+00:00,0.0,-1.0229944115625038,-0.0008510356055015699,-0.0010688569548304582,-0.9223051288804094
2022-06-28 00:00:00+00:00,0.0,-0.5002721399421477,-1.0225593272204117,-0.0010688569548304582,-0.002925395850240088
2022-06-29 00:00:00+00:00,0.0,0.07404459028372655,-0.4999065616778996,-1.0229560400264228,-0.002925395850240088
2022-06-30 00:00:00+00:00,0.0,0.04607030956904782,0.07433380198483887,-0.5002117629288668,-1.0267895092476158
2022-07-01 00:00:00+00:00,0.0,-0.5630074720490165,0.04636324099407195,0.0741291447893368,-0.503033937526599
2022-07-02 00:00:00+00:00,0.0,-0.9740535844840686,-0.5626335519039767,0.046153686417936955,0.07241808301953266
2022-07-03 00:00:00+00:00,0.0,0.20302843958957298,-0.9736250077754204,-0.5629497360575464,0.044388503671817334
2022-07-04 00:00:00+00:00,0.0,1.9129948972052655,0.20330050038291417,-0.9740131526450068,-0.5658932827633848
2022-07-05 00:00:00+00:00,0.0,0.32613120358021397,1.9130395847486679,0.20311842403629948,-0.9777519375606338
2022-07-06 00:00:00+00:00,0.0,-0.0011502459204523097,0.32638689547029376,1.9131568675418966,0.20165690333332598
2022-07-07 00:00:00+00:00,0.0,-0.3709067067843354,-0.0008510356055015699,0.32622637038708335,1.9150035660956322
2022-07-08 00:00:00+00:00,0.0,-0.33755344734912685,-0.3705583301668423,-0.0010688569548304582,0.3250030127969441
2022-07-09 00:00:00+00:00,0.0,0.616585162544289,-0.337209505695232,-0.3708408837660833,-0.002925395850240088
2022-07-10 00:00:00+00:00,0.0,-0.17298134949641503,0.6168022329395944,-0.33748622023078206,-0.37341277905849973
2022-07-11 00:00:00+00:00,0.0,-1.3579731921791909,-0.1726592908990979,0.6166925568346971,-0.33999358800299706
2022-07-12 00:00:00+00:00,0.0,0.22153753167364365,-1.3574935659025653,-0.17290719424865303,0.6160311315420909
2022-07-13 00:00:00+00:00,0.0,-0.29327295117526186,0.22180713132372568,-1.3579489225253512,-0.175096169469477
2022-07-14 00:00:00+00:00,0.0,1.8965348602142351,-0.2929348974733085,0.22162829531311926,-1.3624304648404282
2022-07-15 00:00:00+00:00,0.0,-0.30119840706443174,1.8965817364392272,-0.29320385994378884,0.22020258357855213
2022-07-16 00:00:00+00:00,0.0,-0.059691753651643864,-0.300859299519197,1.8966961376189053,-0.2956255596086052
2022-07-17 00:00:00+00:00,0.0,-0.0011502459204523097,-0.05938475910630084,-0.30112964947751214,1.898510991447794
2022-07-18 00:00:00+00:00,0.0,-0.2797248116657513,-0.0008510356055015699,-0.05961282915689606,-0.3035666822768903
2022-07-19 00:00:00+00:00,0.0,0.2778491766120975,-0.27938855945206525,-0.0010688569548304582,-0.06158262649800827
2022-07-20 00:00:00+00:00,0.0,0.5458672316137478,0.2781112885353519,-0.27965515008690406,-0.002925395850240088
2022-07-21 00:00:00+00:00,0.0,0.7631976508998236,0.5460937053313891,0.2779423108500459,-0.28205063858493507
2022-07-22 00:00:00+00:00,0.0,-0.5607048298092572,0.7633952263174288,0.545971648832198,0.27662554351455315
2022-07-23 00:00:00+00:00,0.0,0.6667909763373113,-0.5603312158452229,0.7633112172589285,0.5451734077442542
2022-07-24 00:00:00+00:00,0.0,-0.40506598634573643,0.6670013708946216,-0.5606469968815284,0.7629334386162852
2022-07-25 00:00:00+00:00,0.0,0.25591586870076455,-0.40471306758861547,0.6669004841839055,-0.5635860887365919
2022-07-26 00:00:00+00:00,0.0,0.9351141221363931,0.2561808970832743,-0.40500160135928126,0.6663361905275655
2022-07-27 00:00:00+00:00,0.0,-0.18006183363076603,0.9352888379203436,0.25600807959388266,-0.4076395835541261
2022-07-28 00:00:00+00:00,0.0,0.8847997457209797,-0.1797388335455726,0.9352349258071517,0.2546488785654526
2022-07-29 00:00:00+00:00,0.0,1.2199440903179017,0.8849811517784343,-0.1799879764560739,0.9351897486480973
2022-07-30 00:00:00+00:00,0.0,-0.3540720922841701,1.2200809324258763,0.8849184312653008,-0.1821906500707206
2022-07-31 00:00:00+00:00,0.0,0.6868705907415398,-0.35372595415562114,1.2200768847143497,0.8847759124372298
2022-08-01 00:00:00+00:00,0.0,0.7647513399000243,0.6870783153241473,-0.35400556056505394,1.2205827592916783
2022-08-02 00:00:00+00:00,0.0,-0.0011502459204523097,0.7649487087245027,0.6869809438964763,-0.35654488644909355
2022-08-03 00:00:00+00:00,0.0,1.410986684628884,-0.0008510356055015699,0.7648649716660761,0.6864554976495365
2022-08-04 00:00:00+00:00,0.0,0.5637283447990461,1.4110981239136913,-0.0010688569548304582,0.7644901988975227
2022-08-05 00:00:00+00:00,0.0,0.7116757537136706,0.5639524435348072,1.411127521505405,-0.002925395850240088
2022-08-06 00:00:00+00:00,0.0,0.17681661360450646,0.7118801799681178,0.563833513931735,1.412003000285516
2022-08-07 00:00:00+00:00,0.0,1.2815989306960756,0.1770921597691744,0.7117871511123248,0.5630698281874488
2022-08-08 00:00:00+00:00,0.0,-0.5121418623134207,1.281727574595618,0.1769054945900445,0.7113096946475498
2022-08-09 00:00:00+00:00,0.0,-0.09619273940362057,-0.5117747057390605,1.281734320627969,0.17539326267744984
2022-08-10 00:00:00+00:00,0.0,0.19481966161816508,-0.09588089134333319,-0.5120819849897823,1.2823594769194506
2022-08-11 00:00:00+00:00,0.0,1.5679111391933602,0.1950928139279609,-0.09611535152143617,-0.5149271235725361
2022-08-12 00:00:00+00:00,0.0,0.22249304372402348,1.5680017123242902,0.19490930049309121,-0.0981557661915701
2022-08-13 00:00:00+00:00,0.0,3.155739720835655,0.22276251632022132,1.5680585822500548,0.1934318985210799
2022-08-14 00:00:00+00:00,0.0,2.2360139668485988,3.155619161319306,0.22258384758849004,1.5692376579224476
2022-08-15 00:00:00+00:00,0.0,-0.14243908743080322,2.236015702733312,3.15595400804181,0.22115998445355536
2022-08-16 00:00:00+00:00,0.0,0.18528137947326873,-0.1421210900203915,2.2361895355895034,3.1602050065971032
2022-08-17 00:00:00+00:00,0.0,-0.3505152590658036,0.1855558000829195,-0.14236364641985874,2.2386611691539335
2022-08-18 00:00:00+00:00,0.0,1.7500857806139587,-0.3501695938873086,0.185370616807144,-0.14449353247021454
2022-08-19 00:00:00+00:00,0.0,0.7535393796098602,1.7501521300882832,-0.35044857761170095,0.18387476141546052
2022-08-20 00:00:00+00:00,0.0,0.9461924978741902,0.7537382392822076,1.7502408928290873,-0.35298102220044175
2022-08-21 00:00:00+00:00,0.0,-0.058298231043551085,0.9463657405729324,0.7536525393766307,1.7517724161498816
2022-08-22 00:00:00+00:00,0.0,1.057665303129444,-0.05799142179410253,0.9463137679206094,0.7532560751750247
2022-08-23 00:00:00+00:00,0.0,-0.03525955135396405,1.057823723353805,-0.05821924788451511,0.9462900237527027
2022-08-24 00:00:00+00:00,0.0,1.2144127904085351,-0.03495580554441631,1.0577912659398943,-0.06018634922050615
2022-08-25 00:00:00+00:00,0.0,0.6378335801268687,1.2145503680102565,-0.03517959831633642,1.0579831847630963
2022-08-26 00:00:00+00:00,0.0,-0.7721511288457409,0.6380478251323892,1.2145453519492189,-0.03710212743077377
2022-08-27 00:00:00+00:00,0.0,1.1258393572719936,-0.7717493989897338,0.6379418689297055,1.2150405252915653
2022-08-28 00:00:00+00:00,0.0,0.9845185261660359,1.1259887124318424,-0.7721021973499294,0.637321552293885
2022-08-29 00:00:00+00:00,0.0,0.6719443098386332,0.9846866726749837,1.1259681900626903,-0.7754503678247031
2022-08-30 00:00:00+00:00,0.0,-0.3176008686024564,0.6721540191601711,0.9846414096553625,1.1262920031214299
2022-08-31 00:00:00+00:00,0.0,1.059304788153548,-0.31725958003140664,0.6720540346294231,0.984691813669874
2022-09-01 00:00:00+00:00,0.0,0.31959686113364116,1.0594629903765345,-0.3175328015236957,0.6714997109681374
2022-09-02 00:00:00+00:00,0.0,0.5281115051381746,0.3198534218914532,1.059430819982772,-0.3200015676584711
2022-09-03 00:00:00+00:00,0.0,0.38865038910054384,0.5283403398244862,0.3196917528588247,1.0596259106669796
2022-09-04 00:00:00+00:00,0.0,-0.21288378121218088,0.38889776785071845,0.5282151748789384,0.3184557534783068
2022-09-05 00:00:00+00:00,0.0,0.3339914184020608,-0.21255641681161874,0.3887481878299201,0.5273825823357473
2022-09-06 00:00:00+00:00,0.0,0.15308743812080233,0.3342460651239262,-0.21281130577050142,0.3876457841757665
2022-09-07 00:00:00+00:00,0.0,0.5552494837861336,0.15336613954019707,0.3340869161069758,-0.21507747899272694
2022-09-08 00:00:00+00:00,0.0,-0.0011502459204523097,0.555474709951135,0.15317532015936905,0.33287876543152173
2022-09-09 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,0.5553542959771101,0.15161718014434852
2022-09-10 00:00:00+00:00,0.0,2.8440425507715017,-0.0008510356055015699,-0.0010688569548304582,0.554574206442473
2022-09-11 00:00:00+00:00,0.0,-0.20729076908251845,2.84396343744741,-0.0010688569548304582,-0.002925395850240088
2022-09-12 00:00:00+00:00,0.0,0.5928640668490026,-0.2069641483815413,2.844243716200871,-0.002925395850240088
2022-09-13 00:00:00+00:00,0.0,0.7867617354075327,0.59308429142467,-0.20721805818712374,2.847891683874667
2022-09-14 00:00:00+00:00,0.0,0.7207590301451975,0.7869561775224627,0.5929704625325811,-0.20947341078164167
2022-09-15 00:00:00+00:00,0.0,0.9566017316383348,0.720962248601636,0.7868762937636358,0.5922631447692659
2022-09-16 00:00:00+00:00,0.0,1.0245524400831065,0.9567735902272895,0.720870809930146,0.7865441038270095
2022-09-17 00:00:00+00:00,0.0,0.9304302543926015,1.024715263305697,0.9567234398909846,0.7204109265995521
2022-09-18 00:00:00+00:00,0.0,-0.19403092837558666,0.9306055929877344,1.024677008913632,0.9567198341459299
2022-09-19 00:00:00+00:00,0.0,0.9577920692660509,-0.19370607082795196,0.9305508608826575,1.0248048653040962
2022-09-20 00:00:00+00:00,0.0,-0.9056039849517751,0.9579637695765003,-0.1939576592695738,0.9304966219894405
2022-09-21 00:00:00+00:00,0.0,-0.0011502459204523097,-0.9051845099467499,0.9579138276293405,-0.19618735846008944
2022-09-22 00:00:00+00:00,0.0,-0.48796849438143985,-0.0008510356055015699,-0.9055606715326014,0.957912524793705
2022-09-23 00:00:00+00:00,0.0,-0.08568609104878955,-0.4876045521258191,-0.0010688569548304582,-0.9091670291235415
2022-09-24 00:00:00+00:00,0.0,0.3645601487277038,-0.08537564005145143,-0.48790759941128864,-0.002925395850240088
2022-09-25 00:00:00+00:00,0.0,-0.12273255193049794,0.36481073074319453,-0.085608260859431,-0.49070597052621534
2022-09-26 00:00:00+00:00,0.0,0.08239424279663787,-0.12241717488670323,0.3646569333100578,-0.0876283486417151
2022-09-27 00:00:00+00:00,0.0,0.08534860308125898,0.08268234424928932,-0.1226562813170261,0.36350792301239654
2022-09-28 00:00:00+00:00,0.0,-0.04104545703317622,0.08563631169433371,0.08247914880456202,-0.12474804174220676
2022-09-29 00:00:00+00:00,0.0,0.17665168196459927,-0.04074094187509988,0.08543363346136203,0.08078424084941724
2022-09-30 00:00:00+00:00,0.0,-0.0011502459204523097,0.17692725006013185,-0.040965747569665124,0.08374444121575138
2022-10-01 00:00:00+00:00,0.0,0.7622426062825411,-0.0008510356055015699,0.1767405560068719,-0.04289947049699875
2022-10-02 00:00:00+00:00,0.0,1.1183478325755636,0.7624403086918763,-0.0010688569548304582,0.17522800500613098
2022-10-03 00:00:00+00:00,0.0,-0.859817637808855,1.1184981838791144,0.7623561324363329,-0.002925395850240088
2022-10-04 00:00:00+00:00,0.0,-0.2204372768242986,-0.8594042509879029,1.1184763499892718,0.7619765060983855
2022-10-05 00:00:00+00:00,0.0,2.46067928159892,-0.22010890803979777,-0.859772396883484,1.118785669426717
2022-10-06 00:00:00+00:00,0.0,-0.8863555700755139,2.460651143866794,-0.22036511936844927,-0.8632901730436958
2022-10-07 00:00:00+00:00,0.0,0.05243743907671465,-0.8859386545210716,2.460864308263716,-0.22264590610518448
2022-10-08 00:00:00+00:00,0.0,0.09088953099463387,0.052729523868214195,-0.8863114463397004,2.4637705948690063
2022-10-09 00:00:00+00:00,0.0,-0.5248675057058866,0.09117650283373169,0.05252108396798655,-0.8898805646172778
2022-10-10 00:00:00+00:00,0.0,-0.246836786633538,-0.5244986570100916,0.0909747946358193,0.05076821951054061
2022-10-11 00:00:00+00:00,0.0,-0.5452567043408177,-0.246504907521501,-0.5248081641043146,0.08929632225219274
2022-10-12 00:00:00+00:00,0.0,-0.3976852371616113,-0.544885144505084,-0.24676574053996025,-0.5276779225960365
2022-10-13 00:00:00+00:00,0.0,-1.2543657902090548,-0.39733329981843646,-0.5451982210804148,-0.24909760159241062
2022-10-14 00:00:00+00:00,0.0,-1.0151662373013512,-1.253899940548689,-0.39762054146157705,-0.5481074259245798
2022-10-15 00:00:00+00:00,0.0,-0.0011502459204523097,-1.0147321938670588,-1.2543371589076526,-0.40024424434908745
2022-10-16 00:00:00+00:00,0.0,-0.1319385312362909,-0.0008510356055015699,-1.015127536216063,-1.2586182551842657
2022-10-17 00:00:00+00:00,0.0,-0.0011502459204523097,-0.13162193007875742,-0.0010688569548304582,-1.0189458605104533
2022-10-18 00:00:00+00:00,0.0,-0.1125861687609274,-0.0008510356055015699,-0.13186264817463905,-0.002925395850240088
2022-10-19 00:00:00+00:00,0.0,-0.0011502459204523097,-0.11227214087582883,-0.0010688569548304582,-0.1339722191234593
2022-10-20 00:00:00+00:00,0.0,0.2509175227449673,-0.0008510356055015699,-0.11250947100666664,-0.002925395850240088
2022-10-21 00:00:00+00:00,0.0,-0.0011502459204523097,0.2511832157546452,-0.0010688569548304582,-0.1145816015379169
2022-10-22 00:00:00+00:00,0.0,-0.04609123519531341,-0.0008510356055015699,0.2510095232185301,-0.002925395850240088
2022-10-23 00:00:00+00:00,0.0,-0.43179078277633165,-0.04578604910303594,-0.0010688569548304582,0.24964065204466004
2022-10-24 00:00:00+00:00,0.0,-1.4394260015224372,-0.4314343104385007,-0.04601173814815098,-0.002925395850240088
2022-10-25 00:00:00+00:00,0.0,-1.0786774125654661,-1.438935544512908,-0.43172752284601135,-0.04795522298654826
2022-10-26 00:00:00+00:00,0.0,-0.0011502459204523097,-1.0782349240869664,-1.4394051608557217,-0.4344172086785443
2022-10-27 00:00:00+00:00,0.0,-1.8151046881182542,-0.0008510356055015699,-1.0786413851633077,-1.4440442874036252
2022-10-28 00:00:00+00:00,0.0,-0.9308387621797357,-1.8145642773312554,-0.0010688569548304582,-1.082582582565582
2022-10-29 00:00:00+00:00,0.0,-0.46946393533422237,-0.9304159317209915,-1.8150996627118046,-0.002925395850240088
2022-10-30 00:00:00+00:00,0.0,-1.1210156822630255,-0.4691024536191055,-0.9307965110901109,-1.8204656032038038
2022-10-31 00:00:00+00:00,0.0,-0.0942989148148165,-1.1205675640893145,-0.46940226136215313,-0.9344516896246386
2022-11-01 00:00:00+00:00,0.0,1.704072773790421,-0.09398731857528833,-1.120981437210461,-0.47216483227859973
2022-11-02 00:00:00+00:00,0.0,-0.32187955599455764,1.704145241587625,-0.09422144720671248,-1.1250045451545974
2022-11-03 00:00:00+00:00,0.0,0.2526143319370814,-0.32153769848892233,1.70422594895747,-0.09625819795294567
2022-11-04 00:00:00+00:00,0.0,-0.9833066816414386,0.2528797993230233,-0.3218116690392831,1.705668452336057
2022-11-05 00:00:00+00:00,0.0,-0.0011502459204523097,-0.9828768745538181,0.2527064038426416,-0.3242887130183173
2022-11-06 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,-0.9832666393377564,0.25134081543307335
2022-11-07 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,-0.0010688569548304582,-0.9870233259344743
2022-11-08 00:00:00+00:00,0.0,-1.6422709431377591,-0.0008510356055015699,-0.0010688569548304582,-0.002925395850240088
2022-11-09 00:00:00+00:00,0.0,-0.3877057896672903,-1.6417535139537738,-0.0010688569548304582,-0.002925395850240088
2022-11-10 00:00:00+00:00,0.0,-0.3963201560369016,-0.38735517928547153,-1.6422586418044145,-0.002925395850240088
2022-11-11 00:00:00+00:00,0.0,-0.0011502459204523097,-0.3959684002077737,-0.387640673854098,-1.647290206191662
2022-11-12 00:00:00+00:00,0.0,-0.37750356074052116,-0.0008510356055015699,-0.3962554028699041,-0.3902450698129696
2022-11-13 00:00:00+00:00,0.0,0.6675392900015102,-0.37715430694317653,-0.0010688569548304582,-0.3988764647771523
2022-11-14 00:00:00+00:00,0.0,-1.492678531329886,0.6677495850559858,-0.37743801543555433,-0.002925395850240088
2022-11-15 00:00:00+00:00,0.0,-0.0011502459204523097,-1.492180993362297,0.6676488293504913,-0.38002267345743507
2022-11-16 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,-1.4926599324795118,0.6670859834334699
2022-11-17 00:00:00+00:00,0.0,-1.4915622476776798,-0.0008510356055015699,-0.0010688569548304582,-1.4974020850509917
2022-11-18 00:00:00+00:00,0.0,-0.0011502459204523097,-1.4910648581416817,-0.0010688569548304582,-0.002925395850240088
2022-11-19 00:00:00+00:00,0.0,-2.6951225485234414,-0.0008510356055015699,-1.491543601834178,-0.002925395850240088
2022-11-20 00:00:00+00:00,0.0,0.48174971706530395,-2.6944651222710028,-0.0010688569548304582,-1.4962835947661761
2022-11-21 00:00:00+00:00,0.0,-0.0011502459204523097,0.48198471645173596,-2.6951545699657946,-0.002925395850240088
2022-11-22 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,0.4818514350750516,-2.7022230538141705
2022-11-23 00:00:00+00:00,0.0,0.33702369563733964,-0.0008510356055015699,-0.0010688569548304582,0.48092914781335006
2022-11-24 00:00:00+00:00,0.0,-0.5597071366886273,0.3372779391590564,-0.0010688569548304582,-0.002925395850240088
2022-11-25 00:00:00+00:00,0.0,-1.1187620983289375,-0.5593336553872698,0.3371193209945686,-0.002925395850240088
2022-11-26 00:00:00+00:00,0.0,-0.0011502459204523097,-1.1183142798129777,-0.5596492617601757,0.33591703677216495
2022-11-27 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,-1.118727758405363,-0.5625864234091937
2022-11-28 00:00:00+00:00,0.0,-0.0011502459204523097,-0.0008510356055015699,-0.0010688569548304582,-1.1227465064103122
2022-11-29 00:00:00+00:00,0.0,-1.7259776385275616,-0.0008510356055015699,-0.0010688569548304582,-0.002925395850240088
2022-11-30 00:00:00+00:00,0.0,-0.8971710761119794,-1.7254490789127495,-0.0010688569548304582,-0.002925395850240088
2022-12-01 00:00:00+00:00,0.0,-1.091732185656771,-0.8967527224259607,-1.7259688610650694,-0.002925395850240088
2022-12-02 00:00:00+00:00,0.0,-1.0410302184967384,-1.091287961292651,-0.8971274076855806,-1.7311623702088184
2022-12-03 00:00:00+00:00,0.0,-0.6179606205549415,-1.0405927359438394,-1.0916967078323274,-0.9007174503884188
2022-12-04 00:00:00+00:00,0.0,-0.0011502459204523097,-0.6175793933215582,-1.040992606229125,-1.095663161900626
2022-12-05 00:00:00+00:00,0.0,-0.19419198934625284,-0.0008510356055015699,-0.6179051979721821,-1.0448609687685726
2022-12-06 00:00:00+00:00,0.0,-0.3366961544354037,-0.19386711038243412,-0.0010688569548304582,-0.6209550608360332
2022-12-07 00:00:00+00:00,0.0,-0.6502136138761329,-0.3363523267752513,-0.19411872702055857,-0.002925395850240088
2022-12-08 00:00:00+00:00,0.0,0.5685751786503443,-0.6498280979808995,-0.33662889122688117,-0.19634873781075632
2022-12-09 00:00:00+00:00,0.0,-1.3342576313636625,0.5687986329054142,-0.6501595490746422,-0.3391346004209918
2022-12-10 00:00:00+00:00,0.0,-1.1741550961164455,-1.3337811585314294,0.5686805518242566,-0.6532718108078491
2022-12-11 00:00:00+00:00,0.0,-1.1532988094287644,-1.1736999120256377,-1.3342323633359996,0.5679262430996246
2022-12-12 00:00:00+00:00,0.0,-0.7397934375900064,-1.1528463985863235,-1.1741230881182851,-1.3386680238885285
2022-12-13 00:00:00+00:00,0.0,0.2774023923208891,-0.7393960103174733,-1.1532659234260383,-1.178249003244058
2022-12-14 00:00:00+00:00,0.0,-0.3081553866225052,0.277664563652792,-0.7397431439053695,-1.1573514885385483
2022-12-15 00:00:00+00:00,0.0,-0.00971658790731298,-0.3078153540117261,0.277495507750185,-0.7430287129549293
2022-12-16 00:00:00+00:00,0.0,-1.4069435841170688,-0.009416238530827459,-0.30808692190937986,0.27617787603493255
2022-12-17 00:00:00+00:00,0.0,-2.2077991718069536,-1.4064574462757773,-0.009635559566163267,-0.3105374141620941
2022-12-18 00:00:00+00:00,0.0,-1.529228918874755,-2.2072065446617963,-1.4069213760108268,-0.011508671498660422
2022-12-19 00:00:00+00:00,0.0,-0.0011502459204523097,-1.5287265208232939,-2.2078106779890287,-1.4114976598296893
2022-12-20 00:00:00+00:00,0.0,-0.5648099832331173,-0.0008510356055015699,-1.529211858716653,-2.213936352361863
2022-12-21 00:00:00+00:00,0.0,-1.182630341371118,-0.5644358234092088,-0.0010688569548304582,-1.5340247241932765
