0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,label
0.459906005859375,0.07344845333321685,0.07086444,0.030837288,11648.770057097443,850.6900458992865,20282.8125,508.53974367637926,7065.000239924033,221.9944856750137,0.5123449,0.10639377,9.682457421931394,4.296621325309405,7.879602598622413,2.886913646724864,10.307466133285963,3.051446317764007,11.9930098903299,2.8918526402361637,14.289113705375492,3.304101460909268,13.065516436967705,1.6020076465512643,13.618268342338755,0.7106816792145362,-101.70352,17.732119,4.419911,18.085798,5.8424654,9.727228,4.324354,6.7617645,3.1395295,5.4328475,1.9397835,4.219268,1.7905853,4.307969,1.3954977,4.058875,0.86208695,4.003614,0.4045762,3.7826152,0.91624814,4.311034,1.0801541,4.5862412,0.8421782,4.378963,0.046781007,4.2577085,-0.1664041,3.8487947,-0.5459806,3.971249,-0.24273539,3.5766234,0.23394607,3.1779678,0.46022025,3.7215607,0.6685141,3.4911923,0.4980866,3.729599,-0.18851204,4.5522676,0.13459486,4.1345053,0.16004126,3.6679373,0.09744338,3.5142543,-0.12115647,3.8268914,-0.48805326,3.7703185,-0.2135802,3.7861245,-0.06733074,3.8834443,-0.1333339,3.6221313,-0.121019796,3.7896612,-0.33627075,3.6219926,-0.39058444,3.5716755,-0.75176966,3.5693557,-0.7094777,4.128305,-0.8417867,4.01609,-0.7920115,3.7886512,-0.68751514,3.4517827,-0.6609399,3.4003766,-0.046728443,3.346574,2.98198,14.4337845,0.71800625,2.4148755,0.47158563,1.554711,0.46686235,1.8648946,0.22279987,0.35457307,0.17049663,0.15823293,0.19771147,0.25853646,0.15947922,0.18610048,0.14586926,0.13423024,0.14692536,0.19950359,0.14536737,0.14467171,0.1391806,0.09122997,0.13359897,0.05954478,0.12648273,0.025983185,0.12791114,0.02004688,0.124204986,0.017455434,0.12605359,0.014313268,0.12451914,0.013681839,0.12473095,0.013174865,0.12594776,0.0118587855,0.8408804,0.11321104,0.84914654,0.11627389,0.86344415,0.10616352,0.87407905,0.11430191,0.87857366,0.119374424,0.88102365,0.11853324,[73.05194805],buka
0.05799696180555555,0.03465472308619949,0.0085151205,0.014614383,2699.508639987841,1311.6345399953009,4694.180253623188,2288.990149225996,3218.9693461297993,1308.1639585142123,0.0061272965,0.01234922,11.674729885415868,6.424419087425497,9.583613658863445,3.4126760048975173,11.31823840234059,3.5906974895549406,13.873196116244372,3.590299149406902,16.62334573245523,5.058693275462316,18.176634214127056,5.750988824208543,21.60480166025373,3.6745844652319564,-572.1792,121.09528,100.89785,83.88036,1.7805738,23.487516,12.544603,16.163307,18.510704,14.623596,1.3097159,12.90239,14.352393,10.960317,16.33342,7.953234,-1.0818464,10.085378,0.8777142,9.607119,4.8159924,6.9970345,0.5621711,6.2721467,5.8967304,6.9805794,5.0197196,7.0093746,-4.8387456,6.2159486,-3.231877,6.752096,0.19738054,7.061055,-1.7189299,6.4135976,2.2427967,6.9898777,3.0373464,4.5965285,-4.178429,7.471784,-3.4557843,4.764357,0.99340534,4.5710406,-0.7608532,4.9881415,-0.76924145,5.043943,-0.5899536,4.825007,-3.4767098,5.9435678,-2.250451,4.048533,0.099944375,4.388571,-0.16869727,5.6808944,0.83443344,5.016568,0.78255314,4.938666,-0.90175426,4.104426,-1.1052232,4.1272707,-1.9314873,4.3830194,-2.0759637,5.400308,0.21457756,3.690497,0.27064732,3.11657,-1.467041,4.692697,-1.1145873,3.3241398,0.52161235,1.3687677,0.13735011,0.4766561,0.059812278,0.20732637,0.033851042,0.08308611,0.028150711,0.10702919,0.019719837,0.0915683,0.011226665,0.03396616,0.0062832297,0.02038014,0.004379558,0.01807583,0.0022460348,0.0103922775,0.0023849676,0.015551587,0.0017906482,0.011391556,0.0012330555,0.007933411,0.00024637784,0.0015962097,1.774808e-05,0.00015793613,2.0603413e-06,1.8655535e-05,1.5467334e-07,1.0430448e-06,3.9806373e-08,2.3821514e-07,5.0352784e-09,1.214658e-08,2.5194662e-09,2.8704783e-10,0.6249652,0.24386805,0.61979544,0.27850232,0.67438865,0.28480327,0.64462775,0.27636737,0.7032139,0.24536693,0.7430486,0.24692045,[122.2826087],buka
0.021746850296442688,0.01731907219297562,0.005094575,0.007642043,1772.29179213575,903.9736247323888,3679.965415019763,1884.874123442622,2882.931136310479,1067.3405272991174,0.0017512586,0.0100944005,15.058470946120252,5.264051308648819,10.175260315811101,3.5011205284687743,12.696837436412725,3.9858265011759566,14.999038625232634,3.890162471590507,17.28563209789644,3.612600716447908,18.506347159853338,4.897837160594224,21.68963118435766,4.1411035652637045,-600.63165,89.40233,126.60087,61.419476,6.9119816,23.348423,20.85383,17.043522,26.404493,16.319334,5.173162,15.63889,13.40532,12.041178,13.771541,11.948619,-1.4543201,10.205877,3.5774157,9.820271,8.728236,8.53379,5.173086,8.053128,5.910737,8.8403425,4.9865365,7.869316,-1.976637,8.644443,-2.0019484,6.2091527,5.1305633,6.496359,2.2206664,6.8331065,-0.25671723,5.661819,3.3157547,5.7512965,2.3046215,6.9705853,1.560037,6.9707594,5.9638214,5.769794,5.033783,6.583871,2.574363,7.4925795,4.52182,6.0054584,3.5074766,7.7189817,3.3274717,7.35611,3.222223,6.7524753,1.2237123,7.363501,1.5890467,5.916634,2.2271833,5.683082,1.8183328,5.0802054,1.9447582,4.8192873,0.75720954,4.4260073,-0.5445628,5.163268,-0.05163529,4.6382494,-1.4671181,4.223519,-2.4553971,4.9775777,-0.7975573,4.19275,0.2060881,0.68532187,0.03070827,0.084201194,0.008971399,0.02201392,0.006449803,0.018311054,0.0037083009,0.010287867,0.0037481205,0.0145635875,0.0016834922,0.0056850645,0.00035086498,0.0008810386,0.00025946862,0.00085469213,0.00012115394,0.0003841351,6.548563e-05,0.00021208452,7.519883e-05,0.00024143324,7.1552546e-05,0.00029628337,3.667264e-05,0.00024659754,6.3946677e-06,3.549055e-05,6.7009233e-07,3.7097502e-06,1.7445784e-07,1.0402927e-06,1.5101983e-07,7.318399e-07,6.516871e-08,3.6688579e-07,2.686688e-09,1.2615252e-09,0.5786642,0.25948894,0.57458365,0.24632284,0.69385016,0.19738282,0.8489226,0.19007313,0.80558884,0.2361013,0.676471,0.27656147,[63.92045455],buka
0.028391870959051723,0.02917752595258622,0.0044120704,0.006877173,2299.7097070865175,1389.429775861423,4685.479525862069,2941.26226791643,3522.686428662313,1414.374216555191,0.0050130077,0.012880606,14.085393258950035,5.378696350373643,9.796533553745608,4.082486314489375,11.659872578187553,3.974039240449745,14.47641825830804,4.36016461142096,16.570418276401796,3.8783004116480115,18.79128253959374,5.252638140968789,20.620355536232246,5.170046230082965,-625.7577,106.91293,96.509346,68.46921,14.360426,28.271309,22.042442,17.229145,22.933437,13.064812,8.88513,14.01545,13.63328,12.727827,16.718521,10.189252,6.9237714,9.223324,5.2548037,10.396929,8.857726,7.581771,9.814735,7.391382,5.5276675,8.436096,4.7667456,8.709977,3.2039282,8.824486,-0.7468634,8.60826,3.047027,6.852148,3.2222714,7.7497005,2.3854067,5.264243,4.613134,5.928262,3.810818,6.432505,1.2318416,6.28256,2.0926018,5.856582,2.5839899,5.2870536,1.7173846,4.483243,1.6130615,4.832065,0.7410743,5.721403,1.8297665,4.902057,2.2737424,4.253713,0.7803712,4.764417,0.8086088,5.1036835,1.4060318,5.3981066,1.2831428,4.818316,1.6914513,4.4935827,-0.16324092,4.7870994,-1.6566086,5.2496285,-0.75691736,3.616866,-1.0297034,3.5413902,-1.0288852,4.075528,0.46095532,3.5352042,0.10392699,0.33868155,0.022905337,0.061355803,0.0072738836,0.021009736,0.009397761,0.04305488,0.0060362867,0.029516166,0.005307714,0.025331993,0.0036548595,0.013751199,0.0012723855,0.0070906985,0.0012775023,0.009330861,0.0005538884,0.0033936088,0.00041147065,0.0021828448,0.0003664006,0.0016850934,0.00036887036,0.0025294616,0.000101307705,0.0008232884,1.3121852e-05,8.410807e-05,1.349731e-06,8.076794e-06,1.8037959e-07,8.288815e-07,2.898775e-07,1.3454334e-06,1.660522e-07,9.901049e-07,3.1202263e-09,5.225667e-09,0.7026633,0.20571268,0.7098429,0.17577635,0.7947922,0.18650702,0.79811746,0.23408505,0.7767368,0.27937213,0.7330274,0.23469009,[86.53846154],buka
0.05319133254716981,0.03288549523741529,0.004495915,0.007918658,2618.4294884386877,1173.078123522921,4920.371462264151,2084.4686781095834,3287.316571876521,1159.3939005661439,0.0051394813,0.0073276823,12.111491318929806,6.782673028837194,9.378091857550165,3.4592571391088014,13.31310893879878,4.389593495039328,14.534340035695308,4.050349536406036,15.654612359912614,3.437588470987887,16.55656900473923,3.925683019093114,22.65941232403188,3.249746742775625,-607.4952,88.45007,118.435036,59.721497,-4.878928,16.595407,24.783306,14.596201,21.606607,11.989719,-6.1655874,16.066776,10.8282,11.401484,5.5176425,11.568959,-8.462557,11.141253,3.294745,9.91217,1.13736,8.765888,-2.3114116,9.016009,7.909395,7.480067,2.4859915,6.6644163,-5.510328,7.337936,-1.550617,5.6325216,-1.2153997,7.2928615,-3.9738677,6.5199676,-2.2139812,5.830853,-0.5564041,6.2003965,-2.0063925,6.614425,-1.3019832,6.228613,1.1914096,6.469838,0.4968987,5.9461374,0.81951416,5.4843655,2.7631269,6.2232985,0.8755423,6.6107383,0.72548866,4.713481,2.3273401,4.6579776,0.47374037,7.320544,0.5242168,4.8819294,0.65633017,4.6132655,-1.0682105,5.1600637,-0.9472785,4.8635454,-1.7910401,4.0878606,-2.5056148,5.8612123,-1.637374,4.255419,-1.7488455,4.0201936,-1.5178059,5.0052876,-0.6063814,3.950151,0.18352821,0.49523997,0.028622828,0.08656113,0.010278515,0.031998258,0.0067924676,0.019221613,0.0021145537,0.005764187,0.0017474657,0.008502881,0.0007466786,0.0038181443,0.00016216996,0.0004556413,7.602162e-05,0.00020810109,3.9225735e-05,0.00010188917,2.9794208e-05,7.442566e-05,6.1623716e-05,0.00032058195,6.788005e-05,0.00019977381,4.243686e-05,0.00013210662,1.3718632e-06,3.1065292e-06,1.281121e-07,2.3746159e-07,9.847866e-08,4.1492365e-07,5.1082786e-08,2.1363645e-07,8.148694e-09,4.0649187e-08,2.5190003e-09,2.8690178e-10,0.5179413,0.27944514,0.55309975,0.30107683,0.705483,0.24488841,0.7474314,0.26220033,0.66389215,0.27749857,0.5367236,0.27924532,[140.625],buka
0.4344236351284585,0.12065045187883869,0.04904452,0.03911407,11295.248002949278,1512.5491606363755,19934.381175889328,1545.529028108199,7059.869600046613,324.43666952322644,0.47723338,0.16269249,10.271546952576506,5.1129953529404775,8.435914282412435,2.9829399804513765,9.8202948774978,2.921731212364397,11.933040969470026,3.0420191108408483,13.456463188779058,2.7654464812167743,13.088311959349745,1.4992711480786194,13.74987785833729,0.896044966063388,-150.13979,34.658447,9.717031,28.622053,5.572448,11.773271,4.270193,6.0020595,3.5596843,5.17604,2.3204725,5.445723,2.2016234,5.125038,1.6517038,4.6920633,1.4395052,4.1216655,1.3493931,4.0763226,1.0962158,3.9760268,0.6125177,3.9131851,0.83235747,4.2712436,1.0330503,3.7914476,0.45367312,3.7340035,-0.11487988,4.2067904,-0.13058157,3.9337454,0.029519793,3.9710624,0.17359512,4.0551705,-0.102695934,3.919332,-0.7820572,4.0977244,-0.6683767,4.3485227,-0.89770496,4.185503,-1.2393773,4.2177744,-1.0887623,3.9582179,-0.85077304,3.822554,-0.9305694,3.632223,-0.92896545,3.5571463,-0.5278695,3.1764855,-0.466044,3.0927463,-0.4149454,3.5682595,-0.5746465,3.9238384,-0.48196775,3.5301533,-0.5663998,3.7533648,-0.36809054,3.663102,-0.5636111,3.2925982,-0.13692153,3.6454635,0.136423,3.4250045,-0.18934001,3.6191037,-0.059088938,3.4657037,4.6428604,24.529346,0.931934,3.9389331,0.6775051,2.5473583,0.52060896,2.093124,0.34244487,1.2605858,0.21377951,0.8314038,0.2104991,0.9149728,0.13957857,0.5592294,0.13541031,0.5271944,0.11214088,0.44718015,0.106608346,0.45646673,0.11723291,0.53888094,0.12839304,0.67833483,0.06995205,0.2251087,0.04764735,0.051999528,0.04234421,0.012265632,0.040698152,0.0053398223,0.040497217,0.004404762,0.040295776,0.004064205,0.040769782,0.0042748256,0.804658,0.14120527,0.85769475,0.114950545,0.8972814,0.098999985,0.8566237,0.14575146,0.8602015,0.18180236,0.80802166,0.17786182,[130.81395349],buka
0.448147067775974,0.0972940187928292,0.054236624,0.036101088,11627.091881272643,944.1012004072185,20218.547077922078,642.4400340557341,7054.125882982997,216.92376358125767,0.499273,0.1300407,9.917017502939636,5.0010548018705565,7.78313116759259,3.1437908411638813,10.14182562171489,3.167133786809502,12.051493580841857,2.7539108933961973,13.193119896232966,2.311550637012823,13.103107856467615,1.5791845451516546,13.584579157994972,0.7212283240769837,-136.84674,17.522268,2.387829,16.288317,4.5087876,9.195288,4.382789,7.7770147,4.5171924,7.9038267,3.3033345,6.9863605,3.0178835,6.579061,2.8971715,5.6287365,1.8786135,5.151486,1.4854062,4.98035,1.5039941,4.7817917,0.91498524,4.217774,0.20049061,4.2793665,0.0474225,3.822957,0.2771701,3.7858374,0.47745472,4.054525,0.4250117,3.6463165,0.89214,3.8896706,0.28607556,3.7197416,0.29076084,3.3406212,0.2843386,3.8573575,0.3936973,4.2334967,0.32855853,4.0682926,0.12148551,3.957388,-0.2751243,3.9270847,-0.6028583,4.077332,-0.9125634,4.2307034,-1.1736445,4.0957384,-0.9167336,3.4673214,-1.2582527,3.8777163,-1.6601706,3.8835325,-1.1673317,3.9205203,-0.6698989,3.84489,-0.7831167,3.7381368,-0.56461555,3.7209613,-0.92074394,4.013026,-0.70747936,3.99492,-0.8487632,3.6212645,-0.4226462,3.3204265,-0.18888147,3.1086688,5.4282513,26.661432,0.99129945,5.6980114,0.13150294,0.35123846,0.10207457,0.13338436,0.09926663,0.12885736,0.110775486,0.3086457,0.12077414,0.3447358,0.1133619,0.3372546,0.08827228,0.18299748,0.07141036,0.060307242,0.07093547,0.05080587,0.07492636,0.072459005,0.06964519,0.051815193,0.06324126,0.01299381,0.062649526,0.008699665,0.06218103,0.008905199,0.06388875,0.008512122,0.06336599,0.0073720193,0.063498296,0.006857442,0.06403944,0.00622031,0.8109322,0.16616547,0.8716663,0.1412289,0.903122,0.09258739,0.8694071,0.11346176,0.83177483,0.18839453,0.79210556,0.21726583,[122.2826087],buka
0.036257669805936074,0.021251582552848276,0.0064797206,0.012284836,2106.22079799124,1099.6756520736853,4094.4991438356165,2055.080412741874,2892.3870610498566,1211.3332782758387,0.0029413125,0.009059871,11.944419605697693,6.0946606950404245,9.498459713227522,3.470997007942269,15.089955218770758,5.49107408665968,14.060225705124225,4.049725599919128,17.19658349830834,4.58756000266602,18.266994452870104,4.840074643027257,21.78574469531696,3.369502957401816,-563.75024,92.3702,109.805916,66.33262,14.239276,21.623964,21.935589,19.323568,26.614378,18.763556,4.769367,12.431943,8.805539,10.562277,8.425084,8.004359,-5.0696826,9.474533,-2.214142,9.759902,0.28041095,8.114549,-5.459219,6.9049563,-1.30646,7.691613,1.2146393,8.094971,-3.7073343,7.112203,-2.011617,6.467565,-1.0672388,8.232586,-2.7486453,6.7718687,2.3985958,6.7470613,2.6785576,4.9015083,-2.9945123,8.759166,-0.05869236,5.0443325,3.6395516,4.829468,0.495377,4.907353,0.65463793,5.0042987,2.951449,6.03377,1.5333087,7.1037164,2.0757518,6.745042,3.7415063,6.4619102,2.0977557,6.6357694,0.15984784,4.9607277,-1.9234903,5.2718062,-3.1192539,5.3106365,-1.5418773,4.7413726,-2.6245408,5.0443,-5.537034,6.032835,-3.8653843,4.572509,-1.5467423,4.2640815,-1.744788,4.8367105,-0.47576788,5.1192017,0.31516403,1.3607367,0.05302301,0.2146542,0.036324415,0.20905349,0.03208165,0.24058487,0.008957255,0.045437716,0.0069207055,0.0439514,0.0049944157,0.024694066,0.0034801909,0.025497425,0.0020027852,0.015159716,0.0022918037,0.020830907,0.0016483214,0.015068456,0.0013846578,0.012488696,0.0007006123,0.006260969,0.00019533682,0.0016056113,2.8556451e-05,0.0002740808,2.4034666e-06,2.2440525e-05,9.007423e-08,5.9553105e-07,1.6191706e-08,6.0051e-08,3.8384713e-09,6.584052e-09,2.528028e-09,2.9427544e-10,0.4882129,0.27019277,0.4144161,0.3130718,0.52395356,0.31314033,0.7330587,0.28706786,0.67316234,0.27224562,0.6185397,0.29707342,[140.625],buka
0.4686664032101167,0.06993249353160622,0.105601035,0.023494316,11742.549001200525,635.2437434386311,20306.45063229572,308.650179121455,7026.61889102924,206.9309739047729,0.5209244,0.094504796,9.736193654389032,5.436092826533081,7.9364977769855685,2.9004271236422365,9.784954061936212,2.9031283378998634,12.136121565884766,2.9898306735035107,13.357031304054356,2.6425783655752437,13.240958630690127,1.6722285220387252,13.589339080876497,0.6717675833776825,-59.94889,14.550205,1.0874203,15.242517,3.844779,8.931973,3.450533,6.5039325,2.8678231,5.127017,2.2947185,4.7014427,2.095763,4.383797,0.90912294,4.379354,0.6089071,4.1316485,0.49431002,3.8878193,0.5774621,3.9611335,0.96933305,4.186581,0.5508977,4.0856814,0.07307512,3.7058203,-0.33850992,3.524946,-0.2327762,3.8695295,0.051608965,3.7253554,-0.23984392,3.7282746,-0.34068254,3.7450268,-0.11351468,4.038889,-0.19921954,4.3904443,-0.58822405,4.1966653,-0.41487935,3.5433109,-0.12972026,3.6161802,-0.5758158,4.036955,-1.1433448,3.9569652,-1.0586612,3.679653,-0.83552545,3.3318467,-0.5683607,3.594727,-0.6105584,3.450518,-0.3247029,3.4230595,-0.2203093,3.5774884,-0.6668029,3.4497998,-0.908108,3.4566665,-0.90838754,3.3443987,-0.55904794,3.6750648,-0.5261531,3.8192077,-0.49620467,3.905608,-0.93243873,3.7721138,-0.755924,3.5509453,4.1828504,10.7428465,1.0691819,2.944733,0.7179368,1.7724024,0.86995864,3.7277927,0.47153658,0.7757635,0.38459867,0.44203085,0.40494037,0.4207605,0.35804653,0.16751759,0.3442093,0.23745179,0.32367253,0.1522357,0.33921373,0.20388547,0.32236156,0.14034702,0.32085878,0.086826816,0.31648433,0.051713273,0.31894088,0.050658163,0.31277415,0.041217953,0.30471107,0.037031792,0.3084012,0.03612109,0.31259203,0.030475646,0.31297964,0.031473637,0.81178147,0.15722217,0.8240246,0.14897783,0.87508804,0.11308251,0.89270395,0.10197179,0.8870982,0.12631515,0.85334265,0.15997945,[187.5],buka
0.38425822953736655,0.16460157681473872,0.017651351,0.027081838,10478.670132276002,2644.4086629740004,18920.901912811387,3375.3058341579276,6969.601348564797,531.3362492475169,0.41582167,0.2102593,11.387067628602365,5.507788637899468,8.483850516642585,3.6270137595352194,10.459330332995622,3.1927968050743587,12.047109454892087,3.0644945888582247,14.054576416356587,2.91520394977059,13.58162973817052,2.027816310538395,13.802542159936328,1.1457960765954134,-308.02042,55.100048,22.91014,44.538803,9.196219,17.641796,6.616106,8.28188,5.160275,8.034296,2.680657,6.8253307,3.8383946,5.853841,4.24933,6.5207267,1.3709881,5.7022414,1.1876926,5.66101,2.0705204,4.779113,1.2474966,4.4451175,1.1239673,4.41411,1.5654973,4.3863506,0.6804035,4.1472588,-0.37773407,4.589594,0.4156286,4.9460344,0.95656264,4.3720403,0.96252835,4.34827,0.64849716,4.0880356,0.2531743,4.5015674,-0.05620219,4.700248,0.18383706,4.4138217,0.2173851,4.079821,0.16870736,4.5777583,-0.048719414,4.633531,-0.34277752,4.0369897,-0.17591134,3.8164828,0.0184313,4.0277796,-0.2956248,4.6400886,-0.3188494,4.1659975,0.11337563,3.8213015,-0.37541762,4.05279,-0.09351894,3.6111639,0.16242772,3.3892798,-0.45195416,4.0540404,-0.7317737,3.6535008,-0.24018958,3.4430387,-0.40196145,3.712118,-0.49718466,3.6449096,1.6568683,5.499264,0.5170544,1.6291237,0.23256767,0.726828,0.11815795,0.4449169,0.06561461,0.2967122,0.039686564,0.16813904,0.050077528,0.30190286,0.029975528,0.20292288,0.02505229,0.18775968,0.030236818,0.25708807,0.028241854,0.24094681,0.056469943,0.5328606,0.03298393,0.29810056,0.0057283733,0.041219935,0.0024846075,0.012304821,0.0014283345,0.0021029285,0.0012468841,0.0002701994,0.0012375355,0.00017594064,0.0012121451,0.00013098768,0.001194347,0.0001275128,0.8562999,0.12045593,0.85270387,0.12544382,0.79199386,0.20180687,0.80791116,0.2377345,0.80444336,0.22022669,0.7688352,0.1930344,[137.19512195],buka
