date,NO2,NO2(t-1),NO2(t-2)
2023-02-24 00:00:00+00:00,3.2109048637115244e-05,1.4137340315301117e-05,2.9200876399824797e-05
2023-02-25 00:00:00+00:00,1.9993911791971183e-05,3.2109048637115244e-05,1.4137340315301117e-05
2023-02-26 00:00:00+00:00,1.9707203739302196e-05,1.9993911791971183e-05,3.2109048637115244e-05
2023-02-27 00:00:00+00:00,1.9420495686633206e-05,1.9707203739302196e-05,1.9993911791971183e-05
2023-02-28 00:00:00+00:00,1.9133787633964216e-05,1.9420495686633206e-05,1.9707203739302196e-05
2023-03-01 00:00:00+00:00,1.884707958129523e-05,1.9133787633964216e-05,1.9420495686633206e-05
2023-03-02 00:00:00+00:00,1.607279245780781e-05,1.884707958129523e-05,1.9133787633964216e-05
2023-03-03 00:00:00+00:00,1.3298505334320394e-05,1.607279245780781e-05,1.884707958129523e-05
2023-03-04 00:00:00+00:00,1.4212249551194742e-05,1.3298505334320394e-05,1.607279245780781e-05
2023-03-05 00:00:00+00:00,2.129190913881364e-05,1.4212249551194742e-05,1.3298505334320394e-05
2023-03-06 00:00:00+00:00,1.5800224840188742e-05,2.129190913881364e-05,1.4212249551194742e-05
2023-03-07 00:00:00+00:00,1.987376642736323e-05,1.5800224840188742e-05,2.129190913881364e-05
2023-03-08 00:00:00+00:00,3.553356536656338e-05,1.987376642736323e-05,1.5800224840188742e-05
2023-03-09 00:00:00+00:00,2.6999534245829715e-05,3.553356536656338e-05,1.987376642736323e-05
2023-03-10 00:00:00+00:00,2.0775741449867157e-05,2.6999534245829715e-05,3.553356536656338e-05
2023-03-11 00:00:00+00:00,2.0981540038243624e-05,2.0775741449867157e-05,2.6999534245829715e-05
2023-03-12 00:00:00+00:00,1.6464067805372906e-05,2.0981540038243624e-05,2.0775741449867157e-05
2023-03-13 00:00:00+00:00,1.8889423849194923e-05,1.6464067805372906e-05,2.0981540038243624e-05
2023-03-14 00:00:00+00:00,4.154536418354837e-05,1.8889423849194923e-05,1.6464067805372906e-05
2023-03-15 00:00:00+00:00,2.389045286253338e-05,4.154536418354837e-05,1.8889423849194923e-05
2023-03-16 00:00:00+00:00,2.6363315213415148e-05,2.389045286253338e-05,4.154536418354837e-05
2023-03-17 00:00:00+00:00,3.0220657093779032e-05,2.6363315213415148e-05,2.389045286253338e-05
2023-03-18 00:00:00+00:00,2.8305329413507767e-05,3.0220657093779032e-05,2.6363315213415148e-05
2023-03-19 00:00:00+00:00,2.8356617284381563e-05,2.8305329413507767e-05,3.0220657093779032e-05
2023-03-20 00:00:00+00:00,1.9822346075670797e-05,2.8356617284381563e-05,2.8305329413507767e-05
2023-03-21 00:00:00+00:00,2.1133657716455852e-05,1.9822346075670797e-05,2.8356617284381563e-05
2023-03-22 00:00:00+00:00,2.694649152888772e-05,2.1133657716455852e-05,1.9822346075670797e-05
2023-03-23 00:00:00+00:00,3.0081190790701057e-05,2.694649152888772e-05,2.1133657716455852e-05
2023-03-24 00:00:00+00:00,2.8012840630253777e-05,3.0081190790701057e-05,2.694649152888772e-05
2023-03-25 00:00:00+00:00,3.0129545848467387e-05,2.8012840630253777e-05,3.0081190790701057e-05
2023-03-26 00:00:00+00:00,2.347414062699369e-05,3.0129545848467387e-05,2.8012840630253777e-05
2023-03-27 00:00:00+00:00,2.087507118631038e-05,2.347414062699369e-05,3.0129545848467387e-05
2023-03-28 00:00:00+00:00,1.8889174809131758e-05,2.087507118631038e-05,2.347414062699369e-05
2023-03-29 00:00:00+00:00,1.6903278431953133e-05,1.8889174809131758e-05,2.087507118631038e-05
2023-03-30 00:00:00+00:00,4.077603495846104e-05,1.6903278431953133e-05,1.8889174809131758e-05
2023-03-31 00:00:00+00:00,2.436533395666629e-05,4.077603495846104e-05,1.6903278431953133e-05
2023-04-01 00:00:00+00:00,1.9182206718445134e-05,2.436533395666629e-05,4.077603495846104e-05
2023-04-02 00:00:00+00:00,1.9439678484197564e-05,1.9182206718445134e-05,2.436533395666629e-05
2023-04-03 00:00:00+00:00,1.969715024995e-05,1.9439678484197564e-05,1.9182206718445134e-05
2023-04-04 00:00:00+00:00,3.2887573048001065e-05,1.969715024995e-05,1.9439678484197564e-05
2023-04-05 00:00:00+00:00,2.7188699732505484e-05,3.2887573048001065e-05,1.969715024995e-05
2023-04-06 00:00:00+00:00,2.5756613417292505e-05,2.7188699732505484e-05,3.2887573048001065e-05
2023-04-07 00:00:00+00:00,1.1695270586642437e-05,2.5756613417292505e-05,2.7188699732505484e-05
2023-04-08 00:00:00+00:00,1.763645372800813e-05,1.1695270586642437e-05,2.5756613417292505e-05
2023-04-09 00:00:00+00:00,1.727645113743477e-05,1.763645372800813e-05,1.1695270586642437e-05
2023-04-10 00:00:00+00:00,1.2099400009901728e-05,1.727645113743477e-05,1.763645372800813e-05
2023-04-11 00:00:00+00:00,1.171653729428263e-05,1.2099400009901728e-05,1.727645113743477e-05
2023-04-12 00:00:00+00:00,2.187433515880107e-05,1.171653729428263e-05,1.2099400009901728e-05
2023-04-13 00:00:00+00:00,2.05921600206534e-05,2.187433515880107e-05,1.171653729428263e-05
2023-04-14 00:00:00+00:00,1.930998488250573e-05,2.05921600206534e-05,2.187433515880107e-05
2023-04-15 00:00:00+00:00,2.3038963258795318e-05,1.930998488250573e-05,2.05921600206534e-05
2023-04-16 00:00:00+00:00,2.877862741949381e-05,2.3038963258795318e-05,1.930998488250573e-05
2023-04-17 00:00:00+00:00,3.699528186938123e-05,2.877862741949381e-05,2.3038963258795318e-05
2023-04-18 00:00:00+00:00,2.166030266784623e-05,3.699528186938123e-05,2.877862741949381e-05
2023-04-19 00:00:00+00:00,1.9442540903469308e-05,2.166030266784623e-05,3.699528186938123e-05
2023-04-20 00:00:00+00:00,1.9038574350815907e-05,1.9442540903469308e-05,2.166030266784623e-05
2023-04-21 00:00:00+00:00,2.4383365169616703e-05,1.9038574350815907e-05,1.9442540903469308e-05
2023-04-22 00:00:00+00:00,2.20654866624452e-05,2.4383365169616703e-05,1.9038574350815907e-05
2023-04-23 00:00:00+00:00,2.4833393216982905e-05,2.20654866624452e-05,2.4383365169616703e-05
2023-04-24 00:00:00+00:00,2.3943225043790573e-05,2.4833393216982905e-05,2.20654866624452e-05
2023-04-25 00:00:00+00:00,2.74658245871251e-05,2.3943225043790573e-05,2.4833393216982905e-05
2023-04-26 00:00:00+00:00,2.415072376606986e-05,2.74658245871251e-05,2.3943225043790573e-05
2023-04-27 00:00:00+00:00,3.035619650404442e-05,2.415072376606986e-05,2.74658245871251e-05
2023-04-28 00:00:00+00:00,2.6946997937591493e-05,3.035619650404442e-05,2.415072376606986e-05
2023-04-29 00:00:00+00:00,2.4520929097586e-05,2.6946997937591493e-05,3.035619650404442e-05
2023-04-30 00:00:00+00:00,1.846287718173564e-05,2.4520929097586e-05,2.6946997937591493e-05
2023-05-01 00:00:00+00:00,2.220203696459486e-05,1.846287718173564e-05,2.4520929097586e-05
2023-05-02 00:00:00+00:00,2.8856763644095437e-05,2.220203696459486e-05,1.846287718173564e-05
2023-05-03 00:00:00+00:00,3.2427825489493615e-05,2.8856763644095437e-05,2.220203696459486e-05
2023-05-04 00:00:00+00:00,2.8678321359620896e-05,3.2427825489493615e-05,2.8856763644095437e-05
2023-05-05 00:00:00+00:00,3.155393269001874e-05,2.8678321359620896e-05,3.2427825489493615e-05
2023-05-06 00:00:00+00:00,2.0148108652999024e-05,3.155393269001874e-05,2.8678321359620896e-05
2023-05-07 00:00:00+00:00,2.9444914343912387e-05,2.0148108652999024e-05,3.155393269001874e-05
2023-05-08 00:00:00+00:00,2.5197728682075813e-05,2.9444914343912387e-05,2.0148108652999024e-05
2023-05-09 00:00:00+00:00,2.918125392170623e-05,2.5197728682075813e-05,2.9444914343912387e-05
2023-05-10 00:00:00+00:00,2.1664755574117105e-05,2.918125392170623e-05,2.5197728682075813e-05
2023-05-11 00:00:00+00:00,2.3254979431350457e-05,2.1664755574117105e-05,2.918125392170623e-05
2023-05-12 00:00:00+00:00,2.484520328858381e-05,2.3254979431350457e-05,2.1664755574117105e-05
2023-05-13 00:00:00+00:00,1.2981185702359433e-05,2.484520328858381e-05,2.3254979431350457e-05
2023-05-14 00:00:00+00:00,1.6128734015871988e-05,1.2981185702359433e-05,2.484520328858381e-05
2023-05-15 00:00:00+00:00,2.516671050106004e-05,1.6128734015871988e-05,1.2981185702359433e-05
2023-05-16 00:00:00+00:00,2.589607033769425e-05,2.516671050106004e-05,1.6128734015871988e-05
2023-05-17 00:00:00+00:00,2.278609063939066e-05,2.589607033769425e-05,2.516671050106004e-05
2023-05-18 00:00:00+00:00,2.407495936533148e-05,2.278609063939066e-05,2.589607033769425e-05
2023-05-19 00:00:00+00:00,2.5181896639948112e-05,2.407495936533148e-05,2.278609063939066e-05
2023-05-20 00:00:00+00:00,2.814101277955935e-05,2.5181896639948112e-05,2.407495936533148e-05
2023-05-21 00:00:00+00:00,2.7349786488111537e-05,2.814101277955935e-05,2.5181896639948112e-05
2023-05-22 00:00:00+00:00,2.773564998885073e-05,2.7349786488111537e-05,2.814101277955935e-05
2023-05-23 00:00:00+00:00,2.917881088189012e-05,2.773564998885073e-05,2.7349786488111537e-05
2023-05-24 00:00:00+00:00,3.024461934111234e-05,2.917881088189012e-05,2.773564998885073e-05
2023-05-25 00:00:00+00:00,2.213918098088624e-05,3.024461934111234e-05,2.917881088189012e-05
2023-05-26 00:00:00+00:00,3.097558560175121e-05,2.213918098088624e-05,3.024461934111234e-05
2023-05-27 00:00:00+00:00,3.117738565379113e-05,3.097558560175121e-05,2.213918098088624e-05
2023-05-28 00:00:00+00:00,3.235140925498276e-05,3.117738565379113e-05,3.097558560175121e-05
2023-05-29 00:00:00+00:00,3.002692434819744e-05,3.235140925498276e-05,3.117738565379113e-05
2023-05-30 00:00:00+00:00,2.869782130395205e-05,3.002692434819744e-05,3.235140925498276e-05
2023-05-31 00:00:00+00:00,3.268850777708208e-05,2.869782130395205e-05,3.002692434819744e-05
2023-06-01 00:00:00+00:00,3.2537054353030584e-05,3.268850777708208e-05,2.869782130395205e-05
2023-06-02 00:00:00+00:00,3.969470705178698e-05,3.2537054353030584e-05,3.268850777708208e-05
2023-06-03 00:00:00+00:00,2.374262797123023e-05,3.969470705178698e-05,3.2537054353030584e-05
2023-06-04 00:00:00+00:00,2.677597378108616e-05,2.374262797123023e-05,3.969470705178698e-05
2023-06-05 00:00:00+00:00,3.2012449154487845e-05,2.677597378108616e-05,2.374262797123023e-05
2023-06-06 00:00:00+00:00,2.377894948598655e-05,3.2012449154487845e-05,2.677597378108616e-05
2023-06-07 00:00:00+00:00,4.521275259321556e-05,2.377894948598655e-05,3.2012449154487845e-05
2023-06-08 00:00:00+00:00,3.5546664940041005e-05,4.521275259321556e-05,2.377894948598655e-05
2023-06-09 00:00:00+00:00,2.6251462395839235e-05,3.5546664940041005e-05,4.521275259321556e-05
2023-06-10 00:00:00+00:00,2.9076819954347425e-05,2.6251462395839235e-05,3.5546664940041005e-05
2023-06-11 00:00:00+00:00,1.2790188129151324e-05,2.9076819954347425e-05,2.6251462395839235e-05
2023-06-12 00:00:00+00:00,3.447738177783321e-05,1.2790188129151324e-05,2.9076819954347425e-05
2023-06-13 00:00:00+00:00,2.8628716066236848e-05,3.447738177783321e-05,1.2790188129151324e-05
2023-06-14 00:00:00+00:00,2.5005667942135757e-05,2.8628716066236848e-05,3.447738177783321e-05
2023-06-15 00:00:00+00:00,3.681420721969098e-05,2.5005667942135757e-05,2.8628716066236848e-05
2023-06-16 00:00:00+00:00,2.949215150570476e-05,3.681420721969098e-05,2.5005667942135757e-05
2023-06-17 00:00:00+00:00,3.955162216016106e-05,2.949215150570476e-05,3.681420721969098e-05
2023-06-18 00:00:00+00:00,3.509981284282574e-05,3.955162216016106e-05,2.949215150570476e-05
2023-06-19 00:00:00+00:00,3.758691501097575e-05,3.509981284282574e-05,3.955162216016106e-05
2023-06-20 00:00:00+00:00,3.232997802787513e-05,3.758691501097575e-05,3.509981284282574e-05
2023-06-21 00:00:00+00:00,2.642532785418012e-05,3.232997802787513e-05,3.758691501097575e-05
2023-06-22 00:00:00+00:00,3.3371595229425566e-05,2.642532785418012e-05,3.232997802787513e-05
2023-06-23 00:00:00+00:00,3.358268161239828e-05,3.3371595229425566e-05,2.642532785418012e-05
2023-06-24 00:00:00+00:00,4.025947134470846e-05,3.358268161239828e-05,3.3371595229425566e-05
2023-06-25 00:00:00+00:00,3.1105731994731825e-05,4.025947134470846e-05,3.358268161239828e-05
2023-06-26 00:00:00+00:00,3.126512168444412e-05,3.1105731994731825e-05,4.025947134470846e-05
2023-06-27 00:00:00+00:00,2.463093962117357e-05,3.126512168444412e-05,3.1105731994731825e-05
2023-06-28 00:00:00+00:00,2.0433317880700304e-05,2.463093962117357e-05,3.126512168444412e-05
2023-06-29 00:00:00+00:00,2.4082543889271383e-05,2.0433317880700304e-05,2.463093962117357e-05
2023-06-30 00:00:00+00:00,2.2337490294421134e-05,2.4082543889271383e-05,2.0433317880700304e-05
2023-07-01 00:00:00+00:00,2.898932763647129e-05,2.2337490294421134e-05,2.4082543889271383e-05
2023-07-02 00:00:00+00:00,2.9074787958746936e-05,2.898932763647129e-05,2.2337490294421134e-05
2023-07-03 00:00:00+00:00,2.0004611268857956e-05,2.9074787958746936e-05,2.898932763647129e-05
2023-07-04 00:00:00+00:00,2.548551432365428e-05,2.0004611268857956e-05,2.9074787958746936e-05
2023-07-05 00:00:00+00:00,2.630894195963183e-05,2.548551432365428e-05,2.0004611268857956e-05
2023-07-06 00:00:00+00:00,3.142737807115545e-05,2.630894195963183e-05,2.548551432365428e-05
2023-07-07 00:00:00+00:00,2.9616176627846977e-05,3.142737807115545e-05,2.630894195963183e-05
2023-07-08 00:00:00+00:00,2.7804975184538498e-05,2.9616176627846977e-05,3.142737807115545e-05
2023-07-09 00:00:00+00:00,2.5993773741230022e-05,2.7804975184538498e-05,2.9616176627846977e-05
2023-07-10 00:00:00+00:00,3.183311529700523e-05,2.5993773741230022e-05,2.7804975184538498e-05
2023-07-11 00:00:00+00:00,3.4339490318812656e-05,3.183311529700523e-05,2.5993773741230022e-05
2023-07-12 00:00:00+00:00,3.591668564568964e-05,3.4339490318812656e-05,3.183311529700523e-05
2023-07-13 00:00:00+00:00,1.6099144576510204e-05,3.591668564568964e-05,3.4339490318812656e-05
2023-07-14 00:00:00+00:00,1.1913433797060082e-05,1.6099144576510204e-05,3.591668564568964e-05
2023-07-15 00:00:00+00:00,3.6623175899351445e-05,1.1913433797060082e-05,1.6099144576510204e-05
2023-07-16 00:00:00+00:00,2.5241762618132053e-05,3.6623175899351445e-05,1.1913433797060082e-05
2023-07-17 00:00:00+00:00,3.155429304622605e-05,2.5241762618132053e-05,3.6623175899351445e-05
2023-07-18 00:00:00+00:00,3.8703847857344525e-05,3.155429304622605e-05,2.5241762618132053e-05
2023-07-19 00:00:00+00:00,2.55483507708555e-05,3.8703847857344525e-05,3.155429304622605e-05
2023-07-20 00:00:00+00:00,2.956354321893061e-05,2.55483507708555e-05,3.8703847857344525e-05
2023-07-21 00:00:00+00:00,2.6542184804788525e-05,2.956354321893061e-05,2.55483507708555e-05
2023-07-22 00:00:00+00:00,4.040964279557743e-05,2.6542184804788525e-05,2.956354321893061e-05
2023-07-23 00:00:00+00:00,3.464832627106482e-05,4.040964279557743e-05,2.6542184804788525e-05
2023-07-24 00:00:00+00:00,3.0282270387260724e-05,3.464832627106482e-05,4.040964279557743e-05
2023-07-25 00:00:00+00:00,3.010422012721392e-05,3.0282270387260724e-05,3.464832627106482e-05
2023-07-26 00:00:00+00:00,2.289581645634675e-05,3.010422012721392e-05,3.0282270387260724e-05
2023-07-27 00:00:00+00:00,3.3980604739905847e-05,2.289581645634675e-05,3.010422012721392e-05
2023-07-28 00:00:00+00:00,3.1728576181750015e-05,3.3980604739905847e-05,2.289581645634675e-05
2023-07-29 00:00:00+00:00,2.6036070120886663e-05,3.1728576181750015e-05,3.3980604739905847e-05
2023-07-30 00:00:00+00:00,2.3907092626292328e-05,2.6036070120886663e-05,3.1728576181750015e-05
2023-07-31 00:00:00+00:00,3.015792975627631e-05,2.3907092626292328e-05,2.6036070120886663e-05
2023-08-01 00:00:00+00:00,3.361978692197935e-05,3.015792975627631e-05,2.3907092626292328e-05
2023-08-02 00:00:00+00:00,3.880605190972065e-05,3.361978692197935e-05,3.015792975627631e-05
2023-08-03 00:00:00+00:00,3.548910128404419e-05,3.880605190972065e-05,3.361978692197935e-05
2023-08-04 00:00:00+00:00,2.7230589030667183e-05,3.548910128404419e-05,3.880605190972065e-05
2023-08-05 00:00:00+00:00,4.6561703039886605e-05,2.7230589030667183e-05,3.548910128404419e-05
2023-08-06 00:00:00+00:00,2.857700403599326e-05,4.6561703039886605e-05,2.7230589030667183e-05
2023-08-07 00:00:00+00:00,2.427662581775773e-05,2.857700403599326e-05,4.6561703039886605e-05
2023-08-08 00:00:00+00:00,2.7404438254955076e-05,2.427662581775773e-05,2.857700403599326e-05
2023-08-09 00:00:00+00:00,3.45152345261974e-05,2.7404438254955076e-05,2.427662581775773e-05
2023-08-10 00:00:00+00:00,3.158652258886821e-05,3.45152345261974e-05,2.7404438254955076e-05
2023-08-11 00:00:00+00:00,2.95190197784455e-05,3.158652258886821e-05,3.45152345261974e-05
2023-08-12 00:00:00+00:00,3.232474762297797e-05,2.95190197784455e-05,3.158652258886821e-05
2023-08-13 00:00:00+00:00,3.237775636843399e-05,3.232474762297797e-05,2.95190197784455e-05
2023-08-14 00:00:00+00:00,2.7105824636326505e-05,3.237775636843399e-05,3.232474762297797e-05
2023-08-15 00:00:00+00:00,2.6050351660759787e-05,2.7105824636326505e-05,3.237775636843399e-05
2023-08-16 00:00:00+00:00,2.6679057708240025e-05,2.6050351660759787e-05,2.7105824636326505e-05
2023-08-17 00:00:00+00:00,1.887724938184522e-05,2.6679057708240025e-05,2.6050351660759787e-05
2023-08-18 00:00:00+00:00,2.321549781174134e-05,1.887724938184522e-05,2.6679057708240025e-05
2023-08-19 00:00:00+00:00,2.2902756523701284e-05,2.321549781174134e-05,1.887724938184522e-05
2023-08-20 00:00:00+00:00,2.5180409750876617e-05,2.2902756523701284e-05,2.321549781174134e-05
2023-08-21 00:00:00+00:00,3.425719531545596e-05,2.5180409750876617e-05,2.2902756523701284e-05
2023-08-22 00:00:00+00:00,3.187370251597292e-05,3.425719531545596e-05,2.5180409750876617e-05
2023-08-23 00:00:00+00:00,2.864811880030946e-05,3.187370251597292e-05,3.425719531545596e-05
2023-08-24 00:00:00+00:00,4.420958783532486e-05,2.864811880030946e-05,3.187370251597292e-05
2023-08-25 00:00:00+00:00,3.0078691381900335e-05,4.420958783532486e-05,2.864811880030946e-05
2023-08-26 00:00:00+00:00,3.3218241800828505e-05,3.0078691381900335e-05,4.420958783532486e-05
2023-08-27 00:00:00+00:00,3.6969712224255726e-05,3.3218241800828505e-05,3.0078691381900335e-05
2023-08-28 00:00:00+00:00,3.004132052656601e-05,3.6969712224255726e-05,3.3218241800828505e-05
2023-08-29 00:00:00+00:00,4.196679504578545e-05,3.004132052656601e-05,3.6969712224255726e-05
2023-08-30 00:00:00+00:00,3.548014439798382e-05,4.196679504578545e-05,3.004132052656601e-05
2023-08-31 00:00:00+00:00,2.178190767466809e-05,3.548014439798382e-05,4.196679504578545e-05
2023-09-01 00:00:00+00:00,2.9515829717209355e-05,2.178190767466809e-05,3.548014439798382e-05
2023-09-02 00:00:00+00:00,3.5289333068862665e-05,2.9515829717209355e-05,2.178190767466809e-05
2023-09-03 00:00:00+00:00,4.106283642051598e-05,3.5289333068862665e-05,2.9515829717209355e-05
2023-09-04 00:00:00+00:00,2.439906241858937e-05,4.106283642051598e-05,3.5289333068862665e-05
2023-09-05 00:00:00+00:00,2.763737335587102e-05,2.439906241858937e-05,4.106283642051598e-05
2023-09-06 00:00:00+00:00,3.4757644381647094e-05,2.763737335587102e-05,2.439906241858937e-05
2023-09-07 00:00:00+00:00,2.8460782879957343e-05,3.4757644381647094e-05,2.763737335587102e-05
2023-09-08 00:00:00+00:00,2.3459597045984992e-05,2.8460782879957343e-05,3.4757644381647094e-05
2023-09-09 00:00:00+00:00,3.938858871011829e-05,2.3459597045984992e-05,2.8460782879957343e-05
2023-09-10 00:00:00+00:00,2.914480183687896e-05,3.938858871011829e-05,2.3459597045984992e-05
2023-09-11 00:00:00+00:00,4.028892922431421e-05,2.914480183687896e-05,3.938858871011829e-05
2023-09-12 00:00:00+00:00,2.661474829045462e-05,4.028892922431421e-05,2.914480183687896e-05
2023-09-13 00:00:00+00:00,3.081034265691619e-05,2.661474829045462e-05,4.028892922431421e-05
2023-09-14 00:00:00+00:00,2.350133147317408e-05,3.081034265691619e-05,2.661474829045462e-05
2023-09-15 00:00:00+00:00,2.942474315316241e-05,2.350133147317408e-05,3.081034265691619e-05
2023-09-16 00:00:00+00:00,2.622349352507093e-05,2.942474315316241e-05,2.350133147317408e-05
2023-09-17 00:00:00+00:00,2.628151754165907e-05,2.622349352507093e-05,2.942474315316241e-05
2023-09-18 00:00:00+00:00,2.453296457156448e-05,2.628151754165907e-05,2.622349352507093e-05
2023-09-19 00:00:00+00:00,2.9279618955198752e-05,2.453296457156448e-05,2.628151754165907e-05
2023-09-20 00:00:00+00:00,2.4905235205830645e-05,2.9279618955198752e-05,2.453296457156448e-05
2023-09-21 00:00:00+00:00,2.156687238532663e-05,2.4905235205830645e-05,2.9279618955198752e-05
2023-09-22 00:00:00+00:00,2.7933611621220225e-05,2.156687238532663e-05,2.4905235205830645e-05
2023-09-23 00:00:00+00:00,3.6503772147465066e-05,2.7933611621220225e-05,2.156687238532663e-05
2023-09-24 00:00:00+00:00,3.244832552616308e-05,3.6503772147465066e-05,2.7933611621220225e-05
2023-09-25 00:00:00+00:00,2.298369397940884e-05,3.244832552616308e-05,3.6503772147465066e-05
2023-09-26 00:00:00+00:00,3.226418601652534e-05,2.298369397940884e-05,3.244832552616308e-05
2023-09-27 00:00:00+00:00,4.206950374331476e-05,3.226418601652534e-05,2.298369397940884e-05
2023-09-28 00:00:00+00:00,4.340008870159458e-05,4.206950374331476e-05,3.226418601652534e-05
2023-09-29 00:00:00+00:00,4.006318025361859e-05,4.340008870159458e-05,4.206950374331476e-05
2023-09-30 00:00:00+00:00,3.397278322537252e-05,4.006318025361859e-05,4.340008870159458e-05
2023-10-01 00:00:00+00:00,2.629217070609959e-05,3.397278322537252e-05,4.006318025361859e-05
2023-10-02 00:00:00+00:00,2.539103936438636e-05,2.629217070609959e-05,3.397278322537252e-05
2023-10-03 00:00:00+00:00,3.1752811515789724e-05,2.539103936438636e-05,2.629217070609959e-05
2023-10-04 00:00:00+00:00,3.833083377985437e-05,3.1752811515789724e-05,2.539103936438636e-05
2023-10-05 00:00:00+00:00,3.4263399919981456e-05,3.833083377985437e-05,3.1752811515789724e-05
2023-10-06 00:00:00+00:00,3.182122892245921e-05,3.4263399919981456e-05,3.833083377985437e-05
2023-10-07 00:00:00+00:00,2.4337566505352497e-05,3.182122892245921e-05,3.4263399919981456e-05
2023-10-08 00:00:00+00:00,2.7616334169463495e-05,2.4337566505352497e-05,3.182122892245921e-05
2023-10-09 00:00:00+00:00,3.5922293068324504e-05,2.7616334169463495e-05,2.4337566505352497e-05
2023-10-10 00:00:00+00:00,3.386068966565723e-05,3.5922293068324504e-05,2.7616334169463495e-05
2023-10-11 00:00:00+00:00,3.2255413642956166e-05,3.386068966565723e-05,3.5922293068324504e-05
2023-10-12 00:00:00+00:00,3.855091882167685e-05,3.2255413642956166e-05,3.386068966565723e-05
2023-10-13 00:00:00+00:00,3.732215072748634e-05,3.855091882167685e-05,3.2255413642956166e-05
2023-10-14 00:00:00+00:00,3.2867216506071645e-05,3.732215072748634e-05,3.855091882167685e-05
2023-10-15 00:00:00+00:00,2.2222717370465306e-05,3.2867216506071645e-05,3.732215072748634e-05
2023-10-16 00:00:00+00:00,4.4639340189319766e-05,2.2222717370465306e-05,3.2867216506071645e-05
2023-10-17 00:00:00+00:00,4.076203058086307e-05,4.4639340189319766e-05,2.2222717370465306e-05
2023-10-18 00:00:00+00:00,3.8706604565089266e-05,4.076203058086307e-05,4.4639340189319766e-05
2023-10-19 00:00:00+00:00,3.665117854931547e-05,3.8706604565089266e-05,4.076203058086307e-05
2023-10-20 00:00:00+00:00,4.018793391926272e-05,3.665117854931547e-05,3.8706604565089266e-05
2023-10-21 00:00:00+00:00,3.5738693719805825e-05,4.018793391926272e-05,3.665117854931547e-05
2023-10-22 00:00:00+00:00,3.525541577678494e-05,3.5738693719805825e-05,4.018793391926272e-05
2023-10-23 00:00:00+00:00,3.919889442496807e-05,3.525541577678494e-05,3.5738693719805825e-05
2023-10-24 00:00:00+00:00,3.9426556699236776e-05,3.919889442496807e-05,3.525541577678494e-05
2023-10-25 00:00:00+00:00,4.390975494100965e-05,3.9426556699236776e-05,3.919889442496807e-05
2023-10-26 00:00:00+00:00,3.7573658909937166e-05,4.390975494100965e-05,3.9426556699236776e-05
2023-10-27 00:00:00+00:00,4.5496749895722713e-05,3.7573658909937166e-05,4.390975494100965e-05
2023-10-28 00:00:00+00:00,4.614793411581724e-05,4.5496749895722713e-05,3.7573658909937166e-05
2023-10-29 00:00:00+00:00,4.679911833591177e-05,4.614793411581724e-05,4.5496749895722713e-05
2023-10-30 00:00:00+00:00,3.812224971727255e-05,4.679911833591177e-05,4.614793411581724e-05
2023-10-31 00:00:00+00:00,3.532553156287013e-05,3.812224971727255e-05,4.679911833591177e-05
2023-11-01 00:00:00+00:00,3.046921843757776e-05,3.532553156287013e-05,3.812224971727255e-05
2023-11-02 00:00:00+00:00,3.0652834162056104e-05,3.046921843757776e-05,3.532553156287013e-05
2023-11-03 00:00:00+00:00,3.773651304072701e-05,3.0652834162056104e-05,3.046921843757776e-05
2023-11-04 00:00:00+00:00,3.464137587018611e-05,3.773651304072701e-05,3.0652834162056104e-05
2023-11-05 00:00:00+00:00,3.834354224768372e-05,3.464137587018611e-05,3.773651304072701e-05
2023-11-06 00:00:00+00:00,4.2045708625181335e-05,3.834354224768372e-05,3.464137587018611e-05
2023-11-07 00:00:00+00:00,3.638365275740443e-05,4.2045708625181335e-05,3.834354224768372e-05
2023-11-08 00:00:00+00:00,4.64872800180882e-05,3.638365275740443e-05,4.2045708625181335e-05
2023-11-09 00:00:00+00:00,3.010105630589048e-05,4.64872800180882e-05,3.638365275740443e-05
2023-11-10 00:00:00+00:00,3.888950784967885e-05,3.010105630589048e-05,4.64872800180882e-05
2023-11-11 00:00:00+00:00,3.59802882999296e-05,3.888950784967885e-05,3.010105630589048e-05
2023-11-12 00:00:00+00:00,3.307106875018036e-05,3.59802882999296e-05,3.888950784967885e-05
2023-11-13 00:00:00+00:00,4.3427291626706375e-05,3.307106875018036e-05,3.59802882999296e-05
2023-11-14 00:00:00+00:00,4.1964737877780395e-05,4.3427291626706375e-05,3.307106875018036e-05
2023-11-15 00:00:00+00:00,4.050218412885442e-05,4.1964737877780395e-05,4.3427291626706375e-05
2023-11-16 00:00:00+00:00,3.540427316428942e-05,4.050218412885442e-05,4.1964737877780395e-05
2023-11-17 00:00:00+00:00,2.8133854062990655e-05,3.540427316428942e-05,4.050218412885442e-05
2023-11-18 00:00:00+00:00,2.1543771031783244e-05,2.8133854062990655e-05,3.540427316428942e-05
2023-11-19 00:00:00+00:00,2.0587232290936863e-05,2.1543771031783244e-05,2.8133854062990655e-05
2023-11-20 00:00:00+00:00,3.3750656724145605e-05,2.0587232290936863e-05,2.1543771031783244e-05
2023-11-21 00:00:00+00:00,3.582460213496519e-05,3.3750656724145605e-05,2.0587232290936863e-05
2023-11-22 00:00:00+00:00,2.7120957264785483e-05,3.582460213496519e-05,3.3750656724145605e-05
